Nome: ANGICAL DO PIAUI
Codigo Estacao: A377
Latitude: -6.08944444
Longitude: -42.72749999
Altitude: 183
Situacao: Pane
Data Inicial: 2019-11-13
Data Final: 2024-12-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, DIRECAO HORARIA (gr)(° (gr));VENTO, RAJADA MAXIMA(m/s);VENTO, VELOCIDADE HORARIA(m/s);
2022-10-05;1700;985,9;987;985,8;2869,2;38,8;38,8;37;24;20;22;83;6,9;2,2;
2022-10-05;1800;985,2;985,9;985,1;2106,3;38,5;39,2;37,1;22;19;19;146;6,9;1,8;
2022-10-05;1900;984,7;985,2;984,7;1420,7;37,8;38,9;37;23;19;21;113;7,3;1,8;
2022-10-05;2000;984,9;985;984,6;585,3;36,3;38,1;36,2;25;20;23;104;4,3;1;
2022-10-05;2100;985,2;985,2;984,9;78,8;33,8;36,3;33,8;30;23;29;354;3,1;,7;
2022-10-05;2200;985,7;985,7;985,2;-3,5;30,9;33,8;30,9;37;29;36;336;2,1;,7;
2022-10-05;2300;986,4;986,4;985,7;-3,5;29,1;30,9;29,1;44;36;43;154;2;,4;
2022-10-06;0000;987,1;987,2;986,4;-3;30,3;31,1;28,9;46;39;41;359;3,2;,9;
2022-10-06;0100;988;988;987,1;-3,5;27,9;30,7;27,9;51;40;51;138;2;,5;
2022-10-06;0200;988,7;988,7;988;-2,6;28,3;28,5;27,6;52;48;50;259;1,9;,6;
2022-10-06;0300;988,6;989,2;988,6;-2,9;28,6;28,8;27,6;52;47;48;1;3;1,2;
2022-10-06;0400;988,1;988,6;988,1;-3,5;27;28,8;27;60;47;60;343;4,9;1,2;
2022-10-06;0500;987,8;988,2;987,8;-3,5;26,4;27,2;26,4;68;60;68;337;4,8;1,9;
2022-10-06;0600;988,2;988,2;987,8;-3,5;24,7;26,4;24,7;75;68;75;52;4;,6;
2022-10-06;0700;989;989,1;988,2;-3,5;23,7;24,7;23,5;82;75;81;35;1,5;,6;
2022-10-06;0800;989,7;989,7;989;-3,5;23,4;23,7;23,1;84;81;83;339;1,7;1;
2022-10-06;0900;990,6;990,6;989,7;23,1;22,6;23,4;22,4;87;83;86;349;1,7;,3;
2022-10-06;1000;991,4;991,4;990,6;541,7;26,1;26,2;22,6;86;72;74;51;2,6;,8;
2022-10-06;1100;991,9;991,9;991,4;1455,4;28,8;29;26,1;73;59;60;92;5,6;2,4;
2022-10-06;1200;992,2;992,2;991,9;1522,2;30,1;30,7;28,6;61;52;55;83;6,4;2,7;
2022-10-06;1300;991,8;992,2;991,7;2312,6;34,1;34,1;29,8;54;41;41;71;9,5;2,3;
2022-10-06;1400;991;991,8;991;3395,8;35,5;35,5;33,1;41;35;36;128;9,5;3;
2022-10-06;1500;989,3;991;989,3;3721,6;36,8;37,3;34,5;37;30;30;103;8,2;2,6;
2022-10-06;1600;987,8;989,3;987,7;2925,1;38,6;38,6;34,8;34;25;27;112;8,4;3,1;
2022-10-06;1700;986,3;987,8;986,3;3095,5;38,6;39;36,9;27;21;21;83;7,9;2,4;
2022-10-06;1800;985,6;986,3;985,6;2369,8;38,1;39,1;37,7;23;20;21;107;7,6;2,6;
2022-10-06;1900;985,6;985,8;985,6;1205,9;37,4;38,4;36,7;24;20;21;114;7,6;1,1;
2022-10-06;2000;985,7;985,7;985,5;299,3;35,2;37,5;35;26;20;24;65;4,3;1,1;
2022-10-06;2100;986;986;985,7;71,2;33;35,4;33;25;22;25;76;6;1,2;
2022-10-06;2200;986,5;986,5;986;-3,5;30,9;33;30,9;30;25;30;65;2,2;,8;
2022-10-06;2300;987,3;987,3;986,5;-3,5;30,3;31,5;30,3;31;28;30;52;2;,5;
2022-10-07;0000;988;988;987,3;-3,5;29,5;30,3;29,5;33;30;33;27;2;,7;
2022-10-07;0100;988,7;988,7;988;-3,5;28,8;29,7;28,8;34;32;33;35;2,4;,5;
2022-10-07;0200;988,6;988,8;988,6;-3,5;25,7;28,9;25,7;44;33;44;125;1,5;,4;
2022-10-07;0300;988,3;988,6;988,3;-3,5;28,8;28,8;24,6;50;37;37;3;3,6;1,7;
2022-10-07;0400;988;988,3;987,9;-3,5;27,1;28,8;27,1;55;37;55;354;5,2;2,5;
2022-10-07;0500;987,6;988;987,6;-3,5;25,8;27,1;25,6;65;55;65;352;5,3;1,1;
2022-10-07;0600;987,8;987,8;987,6;-3,5;24;26,1;24;72;64;71;121;3,8;,4;
2022-10-07;0700;988,4;988,4;987,8;-3,5;22,2;24,2;22,2;78;71;78;112;1,2;,3;
2022-10-07;0800;989,2;989,2;988,4;-3,5;21,8;22,2;21,5;82;78;81;288;1,1;,6;
2022-10-07;0900;990,1;990,1;989,2;25,6;21,2;21,8;20,8;83;80;83;68;1,6;,4;
2022-10-07;1000;991,4;991,4;990,1;543,2;25,7;25,7;21,2;83;64;64;157;1,6;,3;
2022-10-07;1100;992,1;992,1;991,4;1459,1;28,5;28,5;25,6;65;56;56;173;2,4;1,2;
2022-10-07;1200;992,2;992,2;992,1;2280,5;30,9;31,7;28,2;57;42;43;110;6;2,2;
2022-10-07;1300;992;992,2;991,9;2958,6;33,8;33,9;30,8;44;33;33;113;6,7;2,6;
2022-10-07;1400;991,1;992;991,1;3403,7;35,4;35,6;33,3;34;30;32;94;6,3;2;
2022-10-07;1500;989,9;991,1;989,8;3348,9;35,2;37,2;34,7;32;27;30;48;7,1;2,1;
2022-10-07;1600;988,3;989,9;988,3;2724,7;35,7;38,1;34,9;32;26;29;129;6;1,4;
2022-10-07;1700;986,9;988,3;986,9;2161,7;37,7;38,9;35,2;31;23;25;185;5,2;1,6;
2022-10-07;1800;985,9;986,9;985,9;1787,4;37,2;39;36,2;27;22;25;88;5,2;2;
2022-10-07;1900;985,4;985,9;985,2;1317,3;36;38,3;36;27;22;26;33;5;1,3;
2022-10-07;2000;985,4;985,4;985,3;495,7;35,4;36,6;35,4;29;25;27;19;3,9;1,1;
2022-10-07;2100;986;986;985,4;56,9;32;35,4;32;33;26;33;25;3,2;,2;
2022-10-07;2200;986,5;986,5;986;-3,5;30,5;32;30,1;40;33;37;353;2,5;1,5;
2022-10-07;2300;987,2;987,2;986,5;-3,5;28;30,7;28;48;36;48;286;2,5;,3;
2022-10-08;0000;987,9;987,9;987,2;-3,4;30,5;30,9;27,6;48;35;36;2;4,5;2;
2022-10-08;0100;988,4;988,4;987,9;-3,5;27,3;30,5;27,2;48;36;47;222;4,2;,2;
2022-10-08;0200;988,3;988,4;988,3;-3,5;27;27,3;26,7;52;47;49;31;1,2;,2;
2022-10-08;0300;988,4;988,4;988,2;-3,5;26,4;27;25,9;57;49;54;30;1,7;,7;
2022-10-08;0400;988;988,4;987,9;-3,5;25,6;26,5;25,2;60;54;58;94;1,6;,6;
2022-10-08;0500;988;988,4;988;-3,3;24,9;25,7;24,6;65;57;64;205;1,5;,5;
2022-10-08;0600;988,4;988,4;988;-3,5;24,2;25,2;23,5;70;64;67;324;1,2;,6;
2022-10-08;0700;988,8;988,8;988,3;-3,5;23,2;24,2;23;72;66;71;10;1,3;,7;
2022-10-08;0800;989;989;988,8;-3,5;23,9;23,9;23;76;71;76;328;2;1,1;
2022-10-08;0900;989,6;989,6;989;23,4;24,2;24,2;23,3;80;75;77;335;2,9;1;
2022-10-08;1000;990,2;990,2;989,6;545,4;26,5;26,5;24,2;77;69;69;319;3,4;1,7;
2022-10-08;1100;990,6;990,6;990,2;1446,3;28,5;28,8;26,5;69;60;62;351;4,7;1,6;
2022-10-08;1200;990,8;990,8;990,6;2270,2;31,4;31,5;28,4;62;52;52;27;4,5;1,4;
2022-10-08;1300;990,5;990,8;990,5;2686,4;32,4;33;30,6;53;45;47;339;4,3;1,1;
2022-10-08;1400;989,2;990,5;989,2;3161,5;35,5;35,6;32,4;48;38;38;281;4,8;1,3;
2022-10-08;1500;988;989,2;988;3034,2;35,3;35,6;33;42;35;37;340;4,8;1,4;
2022-10-08;1600;986,8;988;986,8;1982,3;34,7;35,9;34,1;40;33;36;170;4,7;2,1;
2022-10-08;1700;985,5;986,8;985,5;2074,5;35,5;37,4;34,7;37;29;32;223;5,6;1,5;
2022-10-08;1800;984,6;985,5;984,6;1648,1;36,1;36,9;35;35;29;32;215;4,2;1;
2022-10-08;1900;983,9;984,6;983,8;1533;37,1;37,6;36,1;32;28;29;231;4;1,3;
2022-10-08;2000;983,8;983,9;983,6;786,3;36;37,1;36;30;28;29;213;5;1,7;
2022-10-08;2100;986,1;986,1;983,8;174,1;25;36,1;25;68;29;68;136;13,1;5,2;
2022-10-08;2200;986,1;986,4;985,2;,3;26;27,2;23;85;63;65;301;12,4;1,2;
2022-10-08;2300;986,5;986,6;986;-,5;25,9;26,8;24,6;79;63;69;358;5;2,1;
2022-10-09;0000;987,5;987,5;986,5;-1,7;25,7;26,1;25,2;73;68;71;218;5;,4;
2022-10-09;0100;989,1;989,1;987,5;-2,9;25;26,5;24,9;79;66;74;41;2,8;1,3;
2022-10-09;0200;988,8;989,1;988,8;-3,5;24,2;25,2;23,8;79;72;78;31;3,4;,5;
2022-10-09;0300;988;988,8;988;-3,5;23,3;24,2;23,1;85;77;84;98;1,2;,3;
2022-10-09;0400;987,3;988;987,1;-3,5;22,5;23,3;22,5;88;84;88;85;1,3;,4;
2022-10-09;0500;987;987,3;987;-3,5;22,3;23;22,3;90;87;89;281;1,3;,4;
2022-10-09;0600;987,1;987,2;986,9;-3,5;22,3;23,1;22,3;89;85;88;56;2,9;,5;
2022-10-09;0700;987,5;987,5;987,1;-3,5;21,7;22,3;21,6;90;88;90;208;1,2;,2;
2022-10-09;0800;988,4;988,5;987,5;-3,5;21,2;21,7;21,2;92;90;92;345;1,2;,5;
2022-10-09;0900;989,5;989,5;988,4;22,3;21,4;21,4;21,1;93;91;93;118;1,2;,1;
2022-10-09;1000;990,2;990,2;989,5;515;24,8;24,8;21,4;93;82;82;31;1,8;,7;
2022-10-09;1100;990,9;990,9;990,2;1472;28,5;28,6;24,8;82;64;64;50;2,5;1;
2022-10-09;1200;991,1;991,2;990,9;2289,7;30,6;30,9;28,5;66;56;56;60;5,9;1,9;
2022-10-09;1300;990,7;991,1;990,7;2842,3;33;33;30,5;58;48;48;88;5,5;1,7;
